,Flkr,Log G
0,0.42693334398791194,4.816
1,0.47587507287971675,4.452
2,0.5530149210244417,4.673
3,0.18326756253372878,3.5589999999999997
4,0.09619409684091806,4.316
5,0.39766874397173524,4.595
6,0.3249713045079261,4.873
7,0.34662429243326187,4.44
8,0.5037328810431063,4.718
9,0.28478531748987734,3.053
10,0.5178852006793022,4.69
11,0.16179807425942272,4.5969999999999995
12,0.11343256483087316,4.329
13,0.13813545228913426,4.28
14,0.18729802104644477,4.798
15,0.45267862151376903,4.56
16,0.38294706610031426,4.756
17,0.10552097228355706,4.07
18,0.39914765511639416,2.9989999999999997
19,0.27222384233027697,4.532
20,0.42539750575087965,4.534
21,0.2768088015727699,4.387
22,0.1540505763841793,4.2219999999999995
23,0.6212934968061745,4.571000000000001
24,0.3431527875363827,4.467
25,0.3667315177153796,4.4910000000000005
26,0.28732168721035123,4.4830000000000005
27,0.34720200346782804,4.603
28,0.37999439518898726,4.468
29,0.43227861169725657,4.513
30,0.334301934344694,4.419
31,0.09053340181708336,4.376
32,0.2242207556264475,4.577
33,0.36126014310866594,4.534
34,0.23577902175020427,4.277
35,0.3050654486287385,4.843999999999999
36,0.3486814966890961,4.622
37,0.1278067793464288,4.065
38,0.6202930817380548,4.605
39,0.2716175513342023,4.498
40,0.23364383378066123,4.359
41,0.5082314601168036,4.62
42,0.6612899014726281,4.966
43,0.3681211092043668,4.427
44,0.5973055376671255,4.789
45,0.2892791817430407,4.762
46,0.4108745779376477,4.738
47,0.31813024543225765,4.668
48,0.42235697037540376,4.787
49,0.2182304742746055,4.569
50,0.6378499092534184,4.673
51,0.3784413856919855,4.92
52,0.5449943710118532,4.621
53,0.5554810049943626,4.638999999999999
54,0.3049201623070985,4.62
55,0.37358899135142565,3.4010000000000002
56,0.26017651543952525,4.645
57,0.404368998715654,4.626
58,0.4852410638704896,4.662
59,0.5134495440870523,4.619
60,0.13266439782455564,4.583
61,0.3418823180254549,4.438
62,0.1296653354074806,3.67
63,0.49963523633778095,4.766
64,0.5644172779284418,4.571000000000001
65,0.3197629121132195,4.5489999999999995
66,0.45255362056195736,4.729
67,0.12265364057384431,4.4
68,0.16418840095866472,4.23
69,0.5310955457389355,4.727
70,0.41238011908717453,3.58
71,0.14839002687949687,4.4639999999999995
72,0.35617302637547255,3.136
73,0.38742233300581574,4.468
74,0.4773364635184407,4.529
75,0.35686028422787786,4.406000000000001
76,0.22871191322337836,3.0589999999999997
77,0.12033047823933885,4.335
78,0.39446650771424174,4.581
79,0.64685451798141,4.732
80,0.3844138700515032,4.363
81,0.4043328808620572,4.447
82,0.16731253708712757,4.601
83,0.13277679681777954,3.767
84,0.39644987555220723,4.718999999999999
85,0.3249965375289321,4.529
86,0.3228598216082901,4.64
87,0.4506467084866017,4.6
88,0.5960675189271569,4.787
89,0.11838292266475037,4.5489999999999995
90,0.2901766274590045,4.553
91,0.17036958888638765,4.393
92,0.5559435812756419,4.577
93,0.26085643912665546,4.181
94,0.21539324370678514,4.556
95,0.4136339121032506,4.621
96,0.6079601589590311,4.901
97,0.6613336154259741,4.63
98,0.26715558487921953,4.025
99,0.42382991523481905,4.449
100,0.11894072667928413,4.467
101,0.35803625360131264,4.496
102,0.10276299144607037,4.37
103,0.6753019988536835,4.675
104,0.23821018112357706,4.456
105,0.2481796545907855,4.724
106,0.5166390910744667,4.706
107,0.543006812222302,4.825
108,0.1495856122346595,3.593
109,0.12268459249753505,3.625
110,0.20190516079310328,4.675
111,0.09607076935935766,4.034
112,0.141459793667309,4.302
113,0.4302609304431826,4.402
114,0.17523526912555099,4.367
115,0.5832882598042488,4.586
116,0.37972594145685434,4.497
117,0.4084190004505217,4.412
118,0.5199962761253119,4.595
119,0.5124802701175213,4.7330000000000005
120,0.5046050646342337,4.578
121,0.37022182368673384,4.59
122,0.3448538773227483,3.187
123,0.46862411545589566,4.477
124,0.2916878729593009,4.552
125,0.4737715935334563,4.609
126,0.06521281466120854,4.338
127,0.28535141609609127,2.859
128,0.07991484017111361,4.3260000000000005
129,0.2254487480968237,4.591
130,0.4621882108040154,4.7010000000000005
131,0.1919480855576694,4.459
132,0.13996900815982372,4.662
133,0.08814167085802183,4.428
134,0.1700348366284743,4.684
135,0.4283056769054383,4.705
136,0.6512660183943808,4.652
137,0.34587018308229744,4.727
138,0.14326661766972393,4.739
139,0.4498760390561074,4.474
140,0.2522667346056551,4.646
141,0.2759452327154577,4.651
142,0.42652542470023036,4.735
143,0.32591019407846034,4.635
144,0.2277196035720408,3.634
145,0.11597989941947162,4.446000000000001
146,0.5701330373995006,4.673
147,0.19318234990350902,4.386
148,0.18259300850331783,4.3389999999999995
149,0.543834175914526,4.629
150,0.47894223826006055,4.558
151,0.22870322572998703,4.592
152,0.57075428776443,4.579
153,0.3514290729071945,4.55
154,0.26624230667948723,4.325
155,0.36834346246905625,4.583
156,1.8265934195369482,4.417
157,0.30621650512330234,4.468
158,0.16575166955590248,4.323
