,Flkr,Log G
0,0.5269674584269524,4.581
1,0.542927416972816,4.782
2,0.18644800002221018,4.553
3,0.07700747664785013,4.386
4,0.3762193373404443,4.446000000000001
5,0.2820585505105555,3.113
6,0.2638888545334339,4.42
7,0.5584569880738854,4.522
8,0.16130802396219224,4.543
9,0.3865671460516751,4.4830000000000005
10,0.30059629352763295,4.446000000000001
11,0.3873837413266301,4.4110000000000005
12,0.22048265964258462,4.502
13,0.36869250470772386,4.4
14,0.4846540396101773,4.364
15,0.44856994645670056,4.577
16,0.3669634461402893,4.446000000000001
17,0.14289152750279754,4.423
18,0.3289929882157594,4.5169999999999995
19,0.14114614168647677,4.596
20,0.27178824529983103,4.5169999999999995
21,0.315409415634349,4.543
22,0.22427711519412696,4.657
23,0.6645661778748035,4.6080000000000005
24,0.5425828858278692,4.5360000000000005
25,0.40189691935665905,4.524
26,0.38648064946755767,4.42
27,0.12057044659741223,4.305
28,0.21251547150313854,4.571000000000001
29,0.13744966418016702,4.656000000000001
30,0.46584600931964815,4.838
31,0.28010489768348634,4.532
32,0.1696014660410583,3.909
33,0.3064922639168799,4.522
34,0.35185093292966485,4.768
35,0.7051998400129378,4.637
36,0.1143345725722611,4.488
37,0.3144610091112554,4.263
38,0.48485732986591756,4.487
39,0.6105270003899932,4.619
40,0.4688893386628479,3.0780000000000003
41,0.23673978284932673,4.638999999999999
42,0.2216598513768986,4.702
43,0.2048993483185768,4.668
44,0.2980169665534049,4.622
45,0.22622615506406873,4.548
46,0.39072948857210577,4.374
47,0.46933922567404807,4.542
48,0.5238331505097449,4.5760000000000005
49,0.3163120418321341,4.556
50,0.5198018625378609,4.523
51,0.5638588918372989,4.428999999999999
52,0.1574646303197369,4.265
53,0.3966375661548227,2.827
54,0.3611284482758492,4.698
55,0.3713004698511213,4.595
56,0.5857024225406349,4.552
57,0.4846829397138208,4.647
58,0.2703915524762124,4.498
59,0.3407132753636688,4.419
60,0.48392763710580766,4.761
61,0.6237434572540224,4.56
62,0.38133622729219496,4.598
63,0.5460285465233028,4.696000000000001
64,0.2107745676767081,4.984
65,0.13752740051131696,4.598
66,0.42971523362211883,4.662
67,0.20413089077919722,4.792
68,0.3715127531904727,4.462
69,0.17463865515310317,4.257
70,0.330186914652586,4.627
71,0.14701724285259843,4.394
72,0.29748896486125886,4.4639999999999995
73,0.1899588096421212,4.465
74,0.2739077608566731,4.466
75,0.2770681749098003,4.718999999999999
76,0.19019917817786336,4.296
77,0.358426506863907,4.369
78,0.24200492771342397,4.478
79,0.3271785390097648,4.52
80,0.1133188052335754,4.436
81,0.5583759630098939,4.772
82,0.2037554804701358,3.282
83,0.5888674641028047,4.743
84,0.3589299158193171,4.761
85,0.36205179640091956,4.724
86,0.2670144895091653,4.704
87,0.22008172527421266,4.638999999999999
88,0.5928376922383904,4.6610000000000005
89,0.09480102016823366,4.29
90,0.15883101150393486,4.618
91,0.1925232500070706,3.5980000000000003
92,0.6327792070806026,4.717
93,0.5500776460394263,4.534
94,0.6997883901931345,4.505
95,0.5282581551000476,4.84
96,0.6799668190069497,4.732
97,0.5240041646175086,4.735
98,0.3841519064735621,2.8480000000000003
99,0.4575295315589756,4.721
100,0.4275171086192131,4.746
101,0.331437709974125,4.687
102,0.20920530369039625,4.624
103,0.411582353990525,4.9239999999999995
104,1.2133009731769562,4.169
105,0.28265436412766576,4.4319999999999995
106,0.6509473896585405,4.789
107,0.3345093864481896,4.6080000000000005
108,0.33797326614148915,4.578
109,0.1006828824756667,4.751
110,0.43249104055576026,4.558
111,0.485827011289075,4.7860000000000005
112,0.27758729993365705,4.558
113,0.49784639850258827,4.611000000000001
114,0.19028305541723967,4.274
115,0.5927302991040051,4.823
116,0.40482866461388767,4.835
117,0.5947162862867117,4.723
118,0.6384346052072942,4.553999999999999
119,0.16272987704724073,4.14
120,0.11145589814987034,4.5889999999999995
121,0.3344562428537756,4.583
122,0.5377971101552248,4.553
123,0.13361380842979997,4.349
124,0.7885638042353094,4.736000000000001
125,0.120988828712143,4.4719999999999995
126,0.3071441897191107,4.495
127,0.12636110477615148,4.317
128,0.545645016245544,4.917
129,0.10999468213412911,4.1819999999999995
130,0.3060417657252401,4.4110000000000005
131,0.1369788369629532,4.27
132,0.3174752928316593,3.3369999999999997
133,0.27473922818899155,4.46
134,0.25020280736498535,4.01
135,0.2120208228006959,4.085
136,0.41360961040481925,5.045
137,0.23752507695462555,4.498
138,1.5464825555682182,4.526
139,0.4068929993081838,4.459
140,0.7600832032039762,4.56
141,0.34985283855348825,4.407
142,0.10142296378035098,4.355
143,0.16573222819715738,4.809
144,0.3461285668890923,4.462
145,0.6011088262312114,4.575
146,0.23276601859834045,3.569
147,0.1597599475644529,4.906000000000001
148,0.401200057240203,4.552
149,0.17618788115214556,4.323
150,0.34378189593553543,4.626
151,0.5113050574436784,4.492
152,0.1836626761360094,4.29
